baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	organism
788.844418669602	0.622096706422089	0.299948031794673	2.074014964192	0.038077921121873	0.138687474177831	Methanobrevibacter_olleyae_DSM
11183.1272500134	-1.01174724316521	0.49105190869083	-2.06036719389317	0.0393634506686656	0.142066271958729	Selenomonas_ruminantium_subsp.
16044.6735810111	-0.36185821547716	0.176179566327543	-2.05391705190382	0.0399837206371238	0.143004838675119	Lachnoclostridium_aminophilum_KH1P1
9637.97371287576	0.333447853367244	0.163882267283785	2.03467927856912	0.0418831545159753	0.148460824489662	Desulfovibrio_legallii_KHC7
134.202369556059	-1.36161953245765	0.670937189420274	-2.02942921323852	0.0424145921288079	0.14901409801006	Streptococcus_gallolyticus_VTM1R29
64.0537701546588	-0.580293592501615	0.288761473780094	-2.00959492589215	0.0444740787336799	0.154879028572552	Streptococcus_equinus_HC5
1815.87057522296	-0.613004437275455	0.307985860356358	-1.99036552056699	0.0465506851985976	0.159601449761225	Kandleria_vitulina_S3b
1028.44664960507	-0.539902825709217	0.271408047652972	-1.98926608985283	0.046671840489582	0.159601449761225	Clostridium_cadaveris_NLAE-zl-G419
5170.98054176594	-0.387690996524625	0.19521452415357	-1.98597413899203	0.0470361955215701	0.159601449761225	Pseudobutyrivibrio_ruminis_AD2017
1343.30983937693	-0.425261533848904	0.215043787616231	-1.97755786653009	0.0479786063952456	0.16027354178843	Bacteroides_xylanisolvens_NLAE-zl-C182
1934.6616749728	-0.276061138867859	0.13963642611818	-1.97699945882471	0.0480416913673128	0.16027354178843	Lachnospiraceae_bacterium_AC2012
566.918216555823	0.446462121570636	0.226547243916258	1.97072413617916	0.0487554382417196	0.161299241516356	Pediococcus_acidilactici_AGR20
8772.39582152989	0.604963868742364	0.308705278483243	1.95968099967297	0.050033087315108	0.164049045590479	Ruminococcus_bromii_YE282
36220.7509498299	0.418136304849077	0.213722773703669	1.95644243990971	0.050413056831331	0.164049045590479	Ruminococcaceae_bacterium_FB2012
2627.38142319125	0.317665433705894	0.162978982744295	1.94911901127947	0.051281213804158	0.165517413660575	Desulfovibrio_desulfuricans_desulfuricans_ATCC_27774
5050.54658542936	0.425778160641885	0.22079527527507	1.92838438282451	0.0538073328931633	0.172270251278918	Lachnospiraceae_bacterium_NC2004
