baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	organism
333240.965605668	-0.99117791401011	0.435183617794781	-2.27760851622296	0.0227499126510665	0.125431950832907	Ruminococcus_albus_8
4026.0920961463	-0.619359585167867	0.276088861113211	-2.24333420287426	0.0248752713615991	0.135321476207099	Streptococcus_gallolyticus_VTM3R42
142518.797681015	0.49381018420834	0.223890936638182	2.20558362756041	0.027413166478453	0.144370737291802	Butyrivibrio_sp._FCS014
4059.26537536089	-0.609344388712789	0.27763823438062	-2.1947423418542	0.0281820855703969	0.144370737291802	Streptococcus_gallolyticus_VTM3R24
862370.705116092	0.692984139944417	0.315789551307429	2.19444923707998	0.0282031295277593	0.144370737291802	Succiniclasticum_ruminis_DSM11005
5808.08982286033	-0.735329449819253	0.337102832143063	-2.1813208899627	0.0291596903637478	0.144370737291802	Streptococcus_equinus_Sb10
75349.4003144869	0.213261714900751	0.0978058827351121	2.18045897585044	0.029223456606627	0.144370737291802	Butyrivibrio_sp._INlla21
126567.682755885	-0.97387534818267	0.447541176047371	-2.17605753460233	0.0295509587106563	0.144370737291802	Selenomonas_ruminantium_subsp.
41786.7348967085	0.440176102319937	0.202984163594992	2.16852435443293	0.0301188136693645	0.144370737291802	Ruminococcaceae_bacterium_KHP2
123398.463101731	-0.96828873371009	0.448520130148677	-2.15885234267884	0.030861624173012	0.144370737291802	Selenomonas_ruminantium_C3
83387.3826418415	0.184333224480131	0.0854004024148889	2.15845849981609	0.0308922016613021	0.144370737291802	Butyrivibrio_sp._AC2005
134425.366834279	0.398412475406526	0.184748750106042	2.15650972024355	0.0310438855959391	0.144370737291802	Eubacterium_ruminantium_FB3002
1691.42537152384	-0.65920942972826	0.305696414702741	-2.15641858400359	0.031050994836023	0.144370737291802	Streptococcus_bovis_ES1
147067.826231208	-0.976177995717638	0.452909651352877	-2.15534818655711	0.0311345976801217	0.144370737291802	Selenomonas_ruminantium_L14
120572.054793527	-0.951246540061614	0.441353368059428	-2.1552946208253	0.0311387864747023	0.144370737291802	Selenomonas_ruminantium_AC2024
45482.6180879626	0.433390480001568	0.202590299819234	2.13924595791739	0.0324157539235307	0.148443141568495	Ruminococcaceae_bacterium_AE2021
1722.08592694217	-0.655274979607516	0.306891851921935	-2.13519836223674	0.0327448106401091	0.148443141568495	Streptococcus_bovis_C277
30075.7543421831	0.261121481523862	0.122842792567834	2.12565569428641	0.0335319385765923	0.149446595326626	Actinomyces_nasicola_KPR-1
101245.083707021	0.357144293539112	0.168174100535931	2.12365811620801	0.033698742083455	0.149446595326626	Ruminococcus_sp._YE71
5228.4084635995	-0.67078411731161	0.317089791015195	-2.11543902174847	0.0343925469358725	0.14995298140332	Streptococcus_equinus_Sb18
31766.4593006473	-0.297684524338783	0.141217501861979	-2.10798605281752	0.0350321958664697	0.14995298140332	Lachnospiraceae_bacterium_AC2012
48199.745202287	0.197535670591009	0.0937112726669011	2.10791791605642	0.03503809021928	0.14995298140332	Butyrivibrio_sp._MB2005
48107.2982997227	-0.271154036938376	0.12880846670294	-2.10509482706377	0.0352830544478401	0.14995298140332	Bacteroides_thetaiotaomicron_NLAE-zl-G288
124868.191337885	-0.673419107246436	0.325951226838042	-2.06601188091568	0.0388273577674978	0.162362265108756	Selenomonas_ruminatium_S137
262311.121902168	0.497395007056991	0.241217200543921	2.06202130667057	0.0392057074982282	0.162362265108756	Ruminococcaceae_bacterium_FB2012
127737.7507617	0.332086651047622	0.1612056266389	2.06001898303149	0.0393967260925659	0.162362265108756	Ruminococcus_flavefaciens_MC2020
419987.141043557	0.817894089313323	0.400043036051028	2.04451525362635	0.0409026720635822	0.166882902019415	Ruminococcus_flavefaciens_SAb67
237916.495450494	-0.85399454626082	0.421647437601613	-2.0253758711744	0.0428287831467273	0.173011322018463	Anaerovibrio_lipolyticus_DSM_3074
25186.0148410884	0.201320974109542	0.0997010728565915	2.01924581492839	0.0434616766182244	0.173846706472898	Bifidobacterium_pseudolongum_AGR2145
155448.822056028	-0.763933825733202	0.382220654414028	-1.99867227715459	0.0456438244578567	0.180802722124326	Anaerovibrio_lipolyticus_LB2005
5196595.77767952	0.560122141759888	0.282217226720482	1.9847198849936	0.0471756451866598	0.18507368496305	Prevotella_sp._TC2-28
